anio,num_mes,departamento,provincia,distrito,sector,area,categoria,descripcion,cantidad,fecha_data
2021,6,Lambayeque,Ferreniafe,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",7,27/06/2025
2021,7,Lambayeque,Ferreniafe,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",13,27/06/2025
2021,8,Lambayeque,Ferreniafe,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",9,27/06/2025
2021,9,Lambayeque,Ferreniafe,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",4,27/06/2025
2021,10,Lambayeque,Ferreniafe,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",13,27/06/2025
2021,11,Lambayeque,Ferreniafe,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",4,27/06/2025
2021,12,Lambayeque,Ferreniafe,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",5,27/06/2025
2021,1,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,2,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,3,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,4,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2021,5,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,6,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,7,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,8,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,9,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,10,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,11,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,12,Lambayeque,Chiclayo,Cayalti,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,1,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2021,2,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),7,27/06/2025
2021,3,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),9,27/06/2025
2021,4,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),15,27/06/2025
2021,5,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),8,27/06/2025
2021,6,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2021,7,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2021,8,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),9,27/06/2025
2021,9,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2021,10,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),8,27/06/2025
2021,11,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2021,12,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2021,1,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,2,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,3,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,4,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,5,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2021,6,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2021,7,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2021,8,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,9,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2021,10,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2021,11,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2021,12,Lambayeque,Chiclayo,Eten,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2021,1,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),54,27/06/2025
2021,2,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),48,27/06/2025
2021,3,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),63,27/06/2025
2021,4,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),83,27/06/2025
2021,5,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),84,27/06/2025
2021,6,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),83,27/06/2025
2021,7,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),61,27/06/2025
2021,8,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),83,27/06/2025
2021,9,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),62,27/06/2025
2021,10,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),64,27/06/2025
2021,11,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),43,27/06/2025
2021,12,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),53,27/06/2025
2021,1,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),21,27/06/2025
2021,2,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),12,27/06/2025
2021,3,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2021,4,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),26,27/06/2025
2021,5,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),36,27/06/2025
2021,6,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2021,7,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),28,27/06/2025
2021,8,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),20,27/06/2025
2021,9,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),28,27/06/2025
2021,10,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),32,27/06/2025
2021,11,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),30,27/06/2025
2021,12,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2021,1,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2021,2,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2021,3,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),7,27/06/2025
2021,4,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2021,5,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2021,6,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2021,7,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2021,8,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),7,27/06/2025
2021,9,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2021,10,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2021,11,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2021,12,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2021,1,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2021,2,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2021,3,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,4,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2021,5,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2021,6,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2021,7,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2021,8,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2021,9,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,10,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,11,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2021,12,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2021,1,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),15,27/06/2025
2021,2,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),11,27/06/2025
2021,3,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),18,27/06/2025
2021,4,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),8,27/06/2025
2021,5,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),11,27/06/2025
2021,6,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),13,27/06/2025
2021,7,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),30,27/06/2025
2021,8,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),28,27/06/2025
2021,9,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),21,27/06/2025
2021,10,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),15,27/06/2025
2021,11,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),26,27/06/2025
2021,12,Lambayeque,Ferreniafe,Incahuasi,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),20,27/06/2025
2021,1,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),15,27/06/2025
2021,2,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),21,27/06/2025
2021,3,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),21,27/06/2025
2021,4,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),20,27/06/2025
2021,5,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),26,27/06/2025
2021,6,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),21,27/06/2025
2021,7,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),28,27/06/2025
2021,8,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),20,27/06/2025
2021,9,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),19,27/06/2025
2021,10,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),19,27/06/2025
2021,11,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),18,27/06/2025
2021,12,Lambayeque,Lambayeque,Illimo,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),18,27/06/2025
2021,1,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),14,27/06/2025
2021,2,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),15,27/06/2025
2021,3,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),12,27/06/2025
2021,4,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2021,5,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),11,27/06/2025
2021,6,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),15,27/06/2025
2021,7,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),19,27/06/2025
2021,8,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),19,27/06/2025
2021,9,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),15,27/06/2025
2021,10,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),16,27/06/2025
2021,11,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),14,27/06/2025
2021,12,Lambayeque,Lambayeque,Jayanca,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),18,27/06/2025
2021,1,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),21,27/06/2025
2021,2,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),33,27/06/2025
2021,3,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),38,27/06/2025
2021,4,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),37,27/06/2025
2021,5,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),43,27/06/2025
2021,6,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),48,27/06/2025
2021,7,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),41,27/06/2025
2021,8,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),41,27/06/2025
2021,9,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),39,27/06/2025
2021,10,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),35,27/06/2025
2021,11,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2021,12,Lambayeque,Lambayeque,Morrope,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),22,27/06/2025
2021,1,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),28,27/06/2025
2021,2,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),22,27/06/2025
2021,3,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),29,27/06/2025
2021,4,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),27,27/06/2025
2021,5,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),23,27/06/2025
2021,6,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),26,27/06/2025
2021,7,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),36,27/06/2025
2021,8,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),27,27/06/2025
2021,9,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),29,27/06/2025
2021,10,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),21,27/06/2025
2021,11,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2021,12,Lambayeque,Lambayeque,Motupe,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),17,27/06/2025
2021,1,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2021,2,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),12,27/06/2025
2021,3,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),8,27/06/2025
2021,4,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),11,27/06/2025
2021,5,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2021,6,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),8,27/06/2025
2021,7,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2021,8,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2021,9,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2021,10,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),8,27/06/2025
2021,11,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),7,27/06/2025
2021,12,Lambayeque,Lambayeque,Salas,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2021,1,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,18,27/06/2025
2021,2,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,8,27/06/2025
2021,3,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,18,27/06/2025
2021,4,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,21,27/06/2025
2021,5,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,18,27/06/2025
2021,6,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,11,27/06/2025
2021,7,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,16,27/06/2025
2021,8,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,15,27/06/2025
2021,9,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,13,27/06/2025
2021,10,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,6,27/06/2025
2021,11,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,18,27/06/2025
2021,12,Lambayeque,Chiclayo,Reque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,18,27/06/2025
2021,1,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,22,27/06/2025
2021,2,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,23,27/06/2025
2021,3,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,33,27/06/2025
2021,4,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,17,27/06/2025
2021,5,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,36,27/06/2025
2021,6,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,42,27/06/2025
2021,7,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,36,27/06/2025
2021,8,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,37,27/06/2025
2021,9,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,25,27/06/2025
2021,10,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,33,27/06/2025
2021,11,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,24,27/06/2025
2021,12,Lambayeque,Lambayeque,Lambayeque,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,29,27/06/2025
2021,1,Lambayeque,Lambayeque,Olmos,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,37,27/06/2025
2021,2,Lambayeque,Lambayeque,Olmos,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,31,27/06/2025
2021,3,Lambayeque,Lambayeque,Olmos,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,36,27/06/2025
2021,4,Lambayeque,Lambayeque,Olmos,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,47,27/06/2025
2021,5,Lambayeque,Lambayeque,Olmos,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,63,27/06/2025
2021,6,Lambayeque,Lambayeque,Olmos,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,51,27/06/2025
2021,7,Lambayeque,Lambayeque,Olmos,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,63,27/06/2025
2021,8,Lambayeque,Lambayeque,Olmos,MINSA,rural,I-4,Establecimiento tipo I con capacidad resolutiva ampliada,56,27/06/2025
